"id","name","longname","alpha","code","code_two","my_train_code","anglia_code","national_rail_code"
312,"BISHOP AUCKLAND","Bishop Auckland Rail Station","\N","BIA","BSAUKLD","a9e6bff8-c477-450d-86a3-03d681fb139a",NULL,NULL
315,"BISHOPS LYDEARD (W.SOMERSET RY)","Bishop's Lydeard","\N","BIB","BSPSLYD","",NULL,NULL
316,"BISHOPS STORTFORD","Bishops Stortford Rail Station","\N","BIS","BSHPSFD","17db8d8b-7a8a-41aa-a473-10938a1bf94a",NULL,NULL
317,"BISHOPSTONE","Bishopstone Rail Station","\N","BIP","BSSN","bf20dce2-9111-4dff-80ec-8091c57edaea",NULL,NULL
318,"BISHOPSTONE (HILL RISE)","\N","\N","BST","BSSNBUS","",NULL,NULL
320,"BITTERNE","Bitterne Rail Station","\N","BTE","BITERNE","966e2d9e-a003-4b3b-bf5a-7c7c5b68ab21",NULL,NULL
321,"BLACKBURN","Blackburn Rail Station","\N","BBN","BLKB","c77b0988-59aa-4b8c-a5aa-0a1edad9ad08",NULL,NULL
323,"BLACKHEATH","Blackheath Rail Station","\N","BKH","BLKHTH","42d6d368-692d-4504-8c6e-762e90465856",NULL,NULL
324,"BLACKHORSE ROAD","Blackhorse Road Rail Station","\N","BHO","BLCHSRD","954d8277-2bfd-4ec5-b079-f65817675383",NULL,NULL
325,"BLACKPOOL NORTH","Blackpool North Rail Station","\N","BPN","BLCKPLN","06efc586-25cc-4307-ad08-881652527d27",NULL,NULL
327,"BLACKPOOL SOUTH","Blackpool South Rail Station","\N","BPS","BLCKS","6dc65194-c1d2-453f-8ffe-91b034607e1c",NULL,NULL
328,"BLACKRIDGE","Blackridge Rail Station","\N","BKR","BLKRDGE","c1d71489-4030-41ee-a1ce-fe0d1ad7a7fa",NULL,NULL
329,"BLACKROD","Blackrod Rail Station","\N","BLK","BLRD","56249518-526e-4349-9f4d-cae2b0bda2c0",NULL,NULL
331,"BLAENAU FFESTINIOG","Blaenau Ffestiniog Rail Station","\N","BFF","BLAENAU","c5b6f1ec-84b2-47bb-ac5d-9518f46e656a",NULL,NULL
332,"BLAIR ATHOLL","Blair Atholl Rail Station","\N","BLA","BLARATH","71a6d6b9-b1ad-448d-97ea-40592667de36",NULL,NULL
334,"BLAKE STREET","Blake Street Rail Station","\N","BKT","BLKST","757ec795-9a19-43ff-8965-5d8bd7dbd112",NULL,NULL
335,"BLAKEDOWN","Blakedown Rail Station","\N","BKD","BLAKEDN","1bda94b7-40f0-4549-8cd0-b4fb277b0f9e",NULL,NULL
337,"BLAYDON","Blaydon Rail Station","\N","BLO","BLAYDON","5c00be84-e704-4de1-95c1-451a1d6350d6",NULL,NULL
338,"BLEASBY","Bleasby Rail Station","\N","BSB","BLEASBY","b8a7c0ef-e9b5-48c0-8be8-43419922c0ae",NULL,NULL
340,"BLOXWICH","Bloxwich Rail Station","\N","BLX","BLOXWCH","0d6acb4c-8ac8-44d8-ab35-baff42fc4c67",NULL,NULL
341,"BLOXWICH NORTH","Bloxwich North Rail Station","\N","BWN","BLOXN","ee2e7196-ab36-42b3-acbe-d9f2c0d8fb0a",NULL,NULL
343,"BLYTHE BRIDGE","Blythe Bridge Rail Station","\N","BYB","BLYBDGE","92324f7d-3cbc-490b-8108-2536ecf20a52",NULL,NULL
347,"BODORGAN","Bodorgan Rail Station","\N","BOR","BODORGN","4b823402-a31f-4215-8549-5f118ae4ea88",NULL,NULL
345,"BODMIN PARKWAY","Bodmin Parkway Rail Station","BODMIN ROAD","BOD","BODMNPW","dc9d1ae5-57dd-49cd-a0b6-23a231fe2f4c",NULL,NULL
344,"BODMIN MOUNT FOLLY","\N","\N","BDF","BODMNMF","0061e9fb-eaf9-48f5-92d6-aaf892a35d0f",NULL,NULL
348,"BOGNOR REGIS","Bognor Regis Rail Station","\N","BOG","BOGNORR","2bd6656c-0b71-44df-a5c6-20988edc43c2",NULL,NULL
350,"BOLTON","Bolton Rail Station","\N","BON","BOLTON","f9a0d1c5-ca86-453a-8302-dd1ad8f6b27e",NULL,NULL
351,"BOLTON-ON-DEARNE","Bolton-on-Dearne Rail Station","\N","BTD","BLTNODR","c87d428f-2e85-4934-8575-564a06c5cc89",NULL,NULL
352,"BOOKHAM","Bookham Rail Station","\N","BKA","BOOKHAM","9f0cc50a-a095-4e87-9930-79cef22bf5c4",NULL,NULL
2034,"OXTED BAY","\N","\N","OXT","OXTEDBY","7e1590e4-1e2f-4e63-b6c4-5835befbc6b2",NULL,NULL
2130,"PONTYCLUN","Pontyclun Rail Station","\N","PYC","PONYCLN","7b04f897-5c43-4610-9dd9-89159bd8c475",NULL,NULL
354,"BOOTLE NEW STRAND (MERSEYSIDE)","Bootle New Strand Rail Station","\N","BNW","BOOTLNS","306ef793-3aac-4d9a-a35d-8b4c1bb43f82",NULL,NULL
356,"BOROUGH GREEN & WROTHAM","Borough Green & Wrotham Rail Station","WROTHAM","BRG","BORWGAW","afcbb57b-bb61-4959-8602-ecd40222bc1e",NULL,NULL
357,"BORTH","Borth Rail Station","\N","BRH","BORTH","af543dc0-9db3-4796-974a-58b4e77d6e68",NULL,NULL
358,"BOSHAM","Bosham Rail Station","\N","BOH","BOSHAM","6f972197-2721-47fc-a6a7-1badc2569f88",NULL,NULL
359,"BOSTON","Boston Rail Station","\N","BSN","BOSTON","a016bd82-c6fa-49a4-8aec-06ff3672dc28",NULL,NULL
361,"BOTTESFORD","Bottesford Rail Station","\N","BTF","BOTESFD","d28bf022-5bd8-473d-8ce3-730113f208b0",NULL,NULL
362,"BOURNE END","Bourne End Rail Station","\N","BNE","BORNEND","0b83d13b-ae04-4fc6-9e54-139962c171c1",NULL,NULL
364,"BOURNVILLE","Bournville Rail Station","\N","BRV","BOURNVL","2767b421-5110-48d7-9ba2-9adeb418b8d2",NULL,NULL
365,"BOW BRICKHILL","Bow Brickhill Rail Station","\N","BWB","BOWBRKH","0a14420e-778f-48bb-9e2d-51acf2c551bc",NULL,NULL
367,"BOWKER VALE","\N","\N","BKV","BOWKERV","",NULL,NULL
368,"BOWLING DUMBARTON","Bowling Rail Station","\N","BWG","BOWLING","91feda7b-4f99-4ac2-9613-afcbd6ff4a2e",NULL,NULL
370,"BOXHILL BURFORD BRIDGE HOTEL","\N","\N","BXX","BOXHBUS","",NULL,NULL
371,"BOYLE","\N","\N","BOQ","CATZBOQ","",NULL,NULL
372,"BRACKNELL","Bracknell Rail Station","\N","BCE","BRACKNL","015fecd5-fa5e-478c-b1ae-428fa0c95547",NULL,NULL
373,"BRADFORD FORSTER SQUARE","Bradford Forster Square Rail Station","FORSTER SQUARE (BRADFORD)","BDQ","BRADFS","dbdd2d36-acf8-4b41-9d8c-0ef108b95bc3",NULL,NULL
374,"BRADFORD INTERCHANGE","Bradford Interchange Rail Station","\N","BDI","BRADIN","418d0d92-9da6-49bb-9125-5764e38cd132",NULL,NULL
376,"BRADING","Brading Rail Station","\N","BDN","BRDING","779f75d1-582c-4f82-9144-687b8dc70f36",NULL,NULL
377,"BRAINTREE","Braintree Rail Station","\N","BTR","BRAINTR","dd81f071-c2b4-4e16-a4bb-1a16508400c5",NULL,NULL
379,"BRAMHALL","Bramhall Rail Station","\N","BML","BMHL","c17c810c-833c-4250-9c51-797b16a38032",NULL,NULL
380,"BRAMLEY (HANTS)","Bramley (Hants) Rail Station","\N","BMY","BMLY","57a1325a-bd8b-4634-a80b-0873c7361f75",NULL,NULL
381,"BRAMLEY (WEST YORKSHIRE)","Bramley (West Yorks) Rail Station","\N","BLE","BRMLYSR","a76b2773-54b7-4a59-b999-6a87d2abb429",NULL,NULL
383,"BRAMPTON (CUMBRIA)","Brampton (Cumbria) Rail Station","\N","BMP","BRMPTNC","9989a032-8074-45ce-9215-7a51656f829c",NULL,NULL
384,"BRANCHTON","Branchton Rail Station","\N","BCN","BRNCHTN","72f5cc34-7b48-4209-91b8-33e8e744b5a3",NULL,NULL
385,"BRANDON","Brandon Rail Station","\N","BND","BNDON","3fd79eca-03a2-4c90-82d6-2babc12939f9",NULL,NULL
387,"BRAY","\N","\N","BZY","BRAY","7b4d29a4-04e6-445e-8777-3eaa0e15e051",NULL,NULL
388,"BRAYSTONES","Braystones Rail Station","\N","BYS","BRYSTNS","338a70a9-5866-46fd-93ca-28a65a173e7e",NULL,NULL
390,"BREICH","Breich Rail Station","\N","BRC","BREICH","66354db8-6484-44f2-860b-810a4f4bdfbb",NULL,NULL
391,"BRENTFORD","Brentford Rail Station","\N","BFD","BNTFORD","3f8525aa-6816-4631-a274-02647c30d7e6",NULL,NULL
393,"BRICKET WOOD","Bricket Wood Rail Station","\N","BWO","BCWD","51ec2d1b-0e6d-4de5-82a3-070afbc2281a",NULL,NULL
394,"BRIDGE OF ALLAN","Bridge of Allan Rail Station","\N","BEA","BGOALAN","e4ede736-3e7f-4932-9263-52ff18f4ddb5",NULL,NULL
396,"BRIDGEND","Bridgend Rail Station","PEN-Y-BONT AR OGWR","BGN","BRGEND","74017182-b4f7-4c6d-8cd5-22e1cab745bc",NULL,NULL
397,"BRIDGETON","Bridgeton Rail Station","\N","BDG","BRIDGTN","37c26bdc-ed68-4ba0-bd9a-cfdfe80c7902",NULL,NULL
399,"BRIDLINGTON","Bridlington Rail Station","\N","BDT","BRDLNGT","407c3d1c-6fb8-4e93-99ce-5dee6081491f",NULL,NULL
400,"BRIDPORT","\N","\N","BPO","CATZBPO","98b344f6-8424-4c9e-8d58-247d9c57290a",NULL,NULL
402,"BRIGG","Brigg Rail Station","\N","BGG","BRGG","1bd909d0-8f96-4561-8571-cc9a648d3f57",NULL,NULL
403,"BRIGHOUSE","Brighouse Rail Station","\N","BGH","BRHOUSE","710a64cd-ca58-4661-8daa-22b6e363889e",NULL,NULL
404,"BRIGHTON","Brighton Rail Station","\N","BTN","BRGHTN","96f495e6-f418-416f-94a1-6eb086cc6020",NULL,NULL
406,"BRINNINGTON","Brinnington Rail Station","\N","BNT","BRNGTN","efbec574-33ad-432b-a5a2-3754d03e3f4b",NULL,NULL
409,"BRITHDIR","Brithdir Rail Station","\N","BHD","BRITHDR","f2a99c86-0ec3-4aec-9963-339782cd417d",NULL,NULL
410,"BRITON FERRY","Briton Ferry Rail Station","LLANSAWEL","BNF","BRITFRY","487acd5f-58fa-4372-804d-6a847223fda4",NULL,NULL
412,"BROAD GREEN","Broad Green Rail Station","\N","BGE","BROADGR","296e5b09-0a95-4229-bb15-36f5f72b5f86",NULL,NULL
413,"BROADBOTTOM","Broadbottom Rail Station","\N","BDB","BRBM","488dc3fa-4a48-4238-b7c6-bcca067ef551",NULL,NULL
415,"BROADWAY","\N","\N","BWY","CATZBWY","",NULL,NULL
416,"BROADWAY MTLK","\N","\N","BRD","MNCRBWY","",NULL,NULL
417,"BROCKENHURST","Brockenhurst Rail Station","\N","BCU","BKNHRST","b2bcd6bb-13f4-4ba0-b0ff-64737a769669",NULL,NULL
418,"BROCKHOLES","Brockholes Rail Station","\N","BHS","BKHLS","6804f647-6b55-4493-91bb-aa01b787f172",NULL,NULL
420,"BROCKLEY WHINS","Brockley Whins Rail Station","BOLDON COLLIERY","BNR","BRWHINS","2f2cfba8-adac-4307-841a-b8f749e1e550",NULL,NULL
421,"BRODICK (ARRAN)","\N","\N","BDC","BDICK","1e941d58-408a-40b0-9cc4-8f66745e024c",NULL,NULL
423,"BROMBOROUGH RAKE","Bromborough Rake Rail Station","\N","BMR","BRMBRK","2e43d88f-6a4e-43d3-8701-fe4861f36d63",NULL,NULL
424,"BROMLEY CROSS","Bromley Cross Rail Station","\N","BMC","BRMCRSS","e469c5f9-9fc6-4323-9d5d-792f9877a0d1",NULL,NULL
426,"BROMLEY SOUTH","Bromley South Rail Station","\N","BMS","BROMLYS","b8d90cc5-d4dd-4968-bb34-12b61bb47655",NULL,NULL
427,"BROMSGROVE","Bromsgrove Rail Station","\N","BMV","BRMSGRV","7b81cf64-903a-4488-9502-5d8d3970e35f",NULL,NULL
429,"BRONDESBURY PARK","Brondesbury Park Rail Station","\N","BSP","BRBYPK","789622f2-2e6f-4944-b98e-868f58680980",NULL,NULL
430,"BROOKLANDS","\N","\N","BOK","BRKLNDS","",NULL,NULL
431,"BROOKMANS PARK","Brookmans Park Rail Station","\N","BPK","BRKMNPK","2f094ce7-4f1d-40b6-835c-ae892f800f86",NULL,NULL
432,"BROOKWOOD","Brookwood Rail Station","\N","BKO","BRKWOOD","8a889d1c-e9d8-4247-a236-77cf7acd48fb",NULL,NULL
434,"BROOMFLEET","Broomfleet Rail Station","\N","BMF","BRFT","0dbc9e53-897e-41e0-8ce8-a49b5813e49f",NULL,NULL
435,"BRORA","Brora Rail Station","\N","BRA","BRORA","7150eed0-261d-4fbf-abd6-e214a7fd38b7",NULL,NULL
437,"BROUGHTY FERRY","Broughty Ferry Rail Station","\N","BYF","BRFRY","0495c4a5-d915-4db3-95e2-4d57179961f9",NULL,NULL
2037,"PADGATE","Padgate Rail Station","\N","PDG","PADGATE","e9450e6e-0fc2-43e5-8a4d-3bbe21ab5eb9",NULL,NULL
2133,"POOLE","Poole Rail Station","\N","POO","POOLE","f8dce7ef-f7c5-4acb-b0b1-1fde8646271d",NULL,NULL
439,"BRUCE GROVE","Bruce Grove Rail Station","\N","BCV","BRUCGRV","2551b358-019c-4520-b814-85bb3fcdd562",NULL,NULL
441,"BRUNDALL GARDENS","Brundall Gardens Rail Station","\N","BGA","BRUNDLG","5eb4dad2-2f96-46b3-b568-8e0bbda224f7",NULL,NULL
442,"BRUNSTANE","Brunstane Rail Station","\N","BSU","BRUSTAN","d1c618c7-4dc9-4f08-8b43-89479bacc435",NULL,NULL
444,"BRUTON","Bruton Rail Station","\N","BRU","BRUTON","09f8b76d-8eab-41c8-8117-ece8d2ad9119",NULL,NULL
445,"BRYN","Bryn Rail Station","\N","BYN","BRYN","1a4a9aab-5934-44f6-a725-4c714eb92815",NULL,NULL
447,"BUCKLEY","Buckley Rail Station","BWCLE","BCK","BCKY","96e75dce-047f-470d-adba-e23de3225a2f",NULL,NULL
448,"BUCKNELL","Bucknell Rail Station","\N","BUK","BKNELL","33e31068-3c08-4a4c-bb3e-08c1b92a89b6",NULL,NULL
452,"BUILTH ROAD","Builth Road Rail Station","\N","BHR","BUILTHR","886cd625-7bb7-4e3f-8637-6042b82c0d2c",NULL,NULL
453,"BULWELL","Bulwell Rail Station","\N","BLW","BULWELL","5029b2fa-f3b4-4dc7-b9c6-4ed5f3db094c",NULL,NULL
454,"BURES","Bures Rail Station","\N","BUE","BURES","ea22ba28-a654-438b-ad9d-bfa56afc52b4",NULL,NULL
456,"BURLEY PARK","Burley Park Rail Station","\N","BUY","BRLEYPK","b1ae76ad-3fd7-4016-a41e-b47fd17642a7",NULL,NULL
458,"BURNAGE","Burnage Rail Station","\N","BNA","BAGE","cbadece4-e6f9-43d7-b5c8-1ebf19ad7d38",NULL,NULL
459,"BURNESIDE","Burneside (Cumbria) Rail Station","\N","BUD","BNSD","329746a0-71a9-4e31-863c-b1bf007ab3fc",NULL,NULL
460,"BURNHAM","Burnham (Berks) Rail Station","\N","BNM","BNHAM","5a81908b-7123-4eb2-9831-cc155976f2cd",NULL,NULL
462,"BURNLEY BARRACKS","Burnley Barracks Rail Station","\N","BUB","BURNLYB","1d78508a-43bc-43d9-a423-3f813c24e0a8",NULL,NULL
463,"BURNLEY CENTRAL","Burnley Central Rail Station","\N","BNC","BURNLYC","63f32bd8-3137-4724-ac26-9c0ff98904e7",NULL,NULL
465,"BURNSIDE","Burnside (Strathclyde) Rail Station","\N","BUI","BRSDE","e856f92c-f1dc-47ba-9ec6-3f0761b5f7d9",NULL,NULL
466,"BURNTISLAND","Burntisland Rail Station","\N","BTS","BISLND","92a9cc6c-ff7e-4e8f-af31-d9f9ffe70266",NULL,NULL
467,"BURSCOUGH BRIDGE","Burscough Bridge Rail Station","\N","BCB","BRSCGHB","71b0f509-6b91-4648-a26c-6b1fdaab7f69",NULL,NULL
468,"BURSCOUGH JUNCTION","Burscough Junction Rail Station","\N","BCJ","BRSCGHJ","8bc47f8b-3d47-49d5-bf3c-9fbf81ad3cae",NULL,NULL
470,"BURTON JOYCE","Burton Joyce Rail Station","\N","BUJ","BRTJYC","3707ac2a-d00f-496c-a6c7-939b5847f9ee",NULL,NULL
471,"BURTON ROAD METROLINK","\N","\N","BRZ","MNCRBRM","",NULL,NULL
472,"BURTON-ON-TRENT","Burton-on-Trent Rail Station","\N","BUT","BURTNOT","c03e77b5-3093-489c-9b4c-7e0737fc8b32",NULL,NULL
473,"BURY","\N","\N","BUR","BURY","ea22ba28-a654-438b-ad9d-bfa56afc52b4",NULL,NULL
475,"BUSBY","Busby Rail Station","\N","BUS","BUSBY","74fbd455-594d-49ef-8c53-ae45c16ac2c7",NULL,NULL
480,"BUTLERS LANE","Butlers Lane Rail Station","\N","BUL","BTLRSLA","c4272d24-4b1a-458f-acef-24878870af7e",NULL,NULL
478,"BUSHEY","Bushey Rail Station","\N","BSH","BUSHEY","dbd6b524-d45b-4a5c-ba18-d1d792cdacf9",NULL,NULL
481,"BUXTED","Buxted Rail Station","\N","BXD","BXTD","0c7dfed0-db98-4bd1-b56e-0c54730e05ef",NULL,NULL
482,"BUXTON","Buxton Rail Station","\N","BUX","BUXTON","561a87fc-a3c4-4fe3-bec7-877128a4124c",NULL,NULL
484,"BYNEA","Bynea Rail Station","Y BYNIE","BYE","BYNEA","13237ea1-ff77-43e3-bb34-397481374e15",NULL,NULL
485,"CADOXTON","Cadoxton Rail Station","TREGATWG","CAD","CADOXTN","960ff404-3b14-4c9e-9d8d-33854179df8a",NULL,NULL
487,"CAERPHILLY","Caerphilly Rail Station","CAERFFILI","CPH","CRPHLY","b3467309-1ff4-479d-a05c-a1b8e408e824",NULL,NULL
488,"CAERSWS","Caersws Rail Station","\N","CWS","CARSWS","3a62a958-a639-44fe-84a0-0138812bad33",NULL,NULL
489,"CAHIR","\N","\N","CAH","CATZCAH","",NULL,NULL
491,"CALDERCRUIX","Caldercruix Rail Station","\N","CAC","CLDRCRX","656dfeb8-d3ca-4aa8-9fa8-818568bab656",NULL,NULL
492,"CALDICOT","Caldicot Rail Station","\N","CDT","CDCOT","5f8ad28d-e46f-4cca-bb90-220cbfeedc26",NULL,NULL
494,"CALSTOCK","Calstock Rail Station","\N","CSK","CALSTCK","27e87e47-b944-406e-8ca1-a331497e8887",NULL,NULL
495,"CAM & DURSLEY","Cam & Dursley Rail Station","DURSLEY","CDU","DURSLEY","9b0d8eed-b7f4-464c-97bc-019369359de2",NULL,NULL
496,"CAMBERLEY","Camberley Rail Station","\N","CAM","CMBLEY","f28107c1-7f0b-417f-a4dc-f758845dae64",NULL,NULL
497,"CAMBORNE","Camborne Rail Station","\N","CBN","CBORNE","fcc4e0f6-446a-4ea6-8528-65007698bb3f",NULL,NULL
499,"CAMBRIDGE HEATH","Cambridge Heath (London) Rail Station","\N","CBH","CAMHTH","4f03301b-7974-4f30-9cb6-d3c4308d4aa9",NULL,NULL
500,"CAMBRIDGE NORTH","\N","\N","CMB","CAMBNTH","2a56d556-f22f-41ad-8c59-201a862981d4",NULL,NULL
502,"CAMDEN ROAD LONDON","Camden Road Rail Station","\N","CMD","CMDNRD","0e0db0ab-d170-4604-b559-a36c9574b9f8",NULL,NULL
451,"BUGLE","Bugle Rail Station","\N","BGL","BUGLE","6efcb4ff-337f-4f68-a0a7-ae1748258992",NULL,NULL
504,"CAMPBELTOWN (KINTYRE)","\N","\N","CBT","CMTN","",NULL,NULL
506,"CANLEY","Canley Rail Station","\N","CNL","CANLEY","b33eccf3-dec9-4aae-9877-704fa6f18b35",NULL,NULL
507,"CANNOCK","Cannock Rail Station","\N","CAO","CNCK","a14391be-ba01-45f6-b365-1b2030c00f09",NULL,NULL
511,"CANTERBURY EAST","Canterbury East Rail Station","\N","CBE","CNTBE","4c33cc03-d4ae-4106-8bb1-f2f905461fbb",NULL,NULL
509,"CANONBURY","Canonbury Rail Station","\N","CNN","CNNB","7c78b0a8-df61-4036-8bf3-2e3967d8049e",NULL,NULL
512,"CANTERBURY WEST","Canterbury West Rail Station","\N","CBW","CNTBW","51c5458c-e237-4297-ae8e-c7d729498a28",NULL,NULL
513,"CANTLEY","Cantley Rail Station","\N","CNY","CNTLEY","2639309a-1a61-460f-b078-6dfd4537b189",NULL,NULL
515,"CARBIS BAY","Carbis Bay Rail Station","\N","CBB","CARBISB","814db469-2599-47af-895b-12fdb02b0be5",NULL,NULL
516,"CARDENDEN","Cardenden Rail Station","\N","CDD","CDND","e8b77089-8902-4ad6-95dd-191bf199fdd3",NULL,NULL
518,"CARDIFF CATHAYS","Cathays Rail Station","\N","CYS","CATHAYS","32e43ac0-d649-4732-aaff-817a007f9d82",NULL,NULL
519,"CARDIFF CENTRAL","Cardiff Central Rail Station","CAERDYDD CANOLOG","CDF","CRDFCEN","9b6677ab-7b7c-44bc-b8b9-0c346e445c38",NULL,NULL
521,"CARDONALD GLASGOW","Cardonald Rail Station","\N","CDO","CDNL","5f7a37e2-9b60-489b-ab47-4d4237b57e1e",NULL,NULL
522,"CARDROSS","Cardross Rail Station","\N","CDR","CDRS","1072646e-07e0-4a09-9e42-ee40696ab0b8",NULL,NULL
523,"CARFIN","Carfin Rail Station","\N","CRF","CARFIN","5487d242-8dcc-4f72-ab3a-cfdd46c022cb",NULL,NULL
524,"CARK & CARTMEL","Cark Rail Station","CARTMEL","CAK","CARK","6d8f3ef5-c7c5-4235-aac2-98a054a65741",NULL,NULL
2039,"PAISLEY CANAL","Paisley Canal Rail Station","CANAL (PAISLEY)","PCN","PSLYCAN","fa06a821-b57e-4e1c-bddc-8ec69b5c2156",NULL,NULL
525,"CARLISLE","Carlisle Rail Station","\N","CAR","CARLILE","a6a64060-b43d-45e2-9452-64c6040a2945",NULL,NULL
526,"CARLOW","\N","\N","CAW","CATZCAW","",NULL,NULL
528,"CARLUKE","Carluke Rail Station","\N","CLU","CRLK","e002d335-621d-456e-9cd0-49f3c424404e",NULL,NULL
531,"CARMYLE","Carmyle Rail Station","\N","CML","CARMYLE","79b0708e-9597-4bc0-a337-ad03e2ae4c8c",NULL,NULL
532,"CARNFORTH","Carnforth Rail Station","\N","CNF","CRNF","ba6dc7cc-bbbc-4849-a712-e07c945fcb2d",NULL,NULL
533,"CARNOUSTIE","Carnoustie Rail Station","\N","CAN","CNST","87a3de04-5347-43e1-9010-28e8d529f5e0",NULL,NULL
535,"CARPENDERS PARK","Carpenders Park Rail Station","\N","CPK","CRPNDPK","9dffc284-2a8c-4e65-b78d-00de2fe850c9",NULL,NULL
536,"CARRBRIDGE","Carrbridge Rail Station","\N","CAG","CARRBDG","a928f78a-dd57-4814-ad3c-8755c18c81b0",NULL,NULL
537,"CARRICK - ON - SUIR","\N","\N","CKU","CARICOS","",NULL,NULL
538,"CARRICK-ON-SHANNON","\N","\N","CKA","CATZCKA","",NULL,NULL
540,"CARSHALTON BEECHES","Carshalton Beeches Rail Station","\N","CSB","CRSHLTB","53254c62-c0b4-4bb9-a804-94b17f77fbab",NULL,NULL
543,"CARTSDYKE GREENOCK","Cartsdyke Rail Station","\N","CDY","CRTSDYK","dacd8e13-9de1-4b96-9a74-68157c481871",NULL,NULL
541,"CARSTAIRS","Carstairs Rail Station","\N","CRS","CRSTRS","e3077fda-9638-442a-96e3-f5092c0b392a",NULL,NULL
544,"CASTLE BAR PARK","Castle Bar Park Rail Station","\N","CBP","CBARPAR","c109a2b6-2991-4e88-9a29-da49047b3c53",NULL,NULL
546,"CASTLEBAR","\N","\N","CLB","CATZCLB","",NULL,NULL
547,"CASTLEBAY (BARRA)","\N","\N","CTB","CSBY","1f98e1be-4ac6-4fc5-a018-8f569e2bcd95",NULL,NULL
548,"CASTLECONNELL","\N","\N","CCN","CATZCCN","c807e5b8-6642-464e-a0ee-738a83359af4",NULL,NULL
550,"CASTLEREA","\N","\N","CSE","CATZCSE","",NULL,NULL
551,"CASTLETON (GREATER MANCHESTER)","Castleton (Manchester) Rail Station","\N","CAS","CSTL","59d63af7-8f9e-4942-bdb4-0aaa7b6bec6e",NULL,NULL
552,"CASTLETON MOOR","Castleton Moor Rail Station","\N","CSM","CTNM","7acb8b72-60c0-472f-9ef7-8a0c105d4a8a",NULL,NULL
554,"CATFORD","Catford Rail Station","\N","CTF","CATFORD","4a347394-27a3-4da7-bd01-aee0a94a5d04",NULL,NULL
555,"CATFORD BRIDGE","Catford Bridge Rail Station","\N","CFB","CATFBDG","a2f40e2c-60bc-403f-8e3d-d9210164684e",NULL,NULL
557,"CATTAL","Cattal Rail Station","\N","CTL","CATTAL","7c17dd0b-2926-457d-8742-fd2d8da9b155",NULL,NULL
558,"CAUSELAND","Causeland Rail Station","\N","CAU","CAUSLND","e4469f5f-a3d3-4c38-a1cc-e22c1f44b352",NULL,NULL
560,"CEMETARY ROAD METROLINK","\N","\N","CRQ","MNCRCRM","",NULL,NULL
606,"CHINLEY","Chinley Rail Station","\N","CLY","CHNLY","19c2f4a6-a317-4163-89ca-3156e832f6e4",NULL,NULL
562,"Central Park Mtlk","\N","\N","CEM","MNCRCEM","",NULL,NULL
564,"CHAFFORD HUNDRED","Chafford Hundred Rail Station","LAKESIDE SHOPPING CENTRE","CFH","CHADHDD","fae85df3-743b-45b5-a887-8cb4ac0da31e",NULL,NULL
565,"CHALFONT & LATIMER LT","Chalfont and Latimer Rail Station","\N","CFO","CHLFNAL","5da215e1-8360-46f4-8847-3ab02be1991f",NULL,NULL
566,"CHALKWELL","Chalkwell Rail Station","\N","CHW","CHLKWEL","bc99c2f6-ec31-4bce-8dfc-10d2d37feaed",NULL,NULL
568,"CHAPEL-EN-LE-FRITH","Chapel-en-le-Frith Rail Station","\N","CEF","CHEF","99dd071b-b5f9-487c-a1f8-b42b579c9278",NULL,NULL
569,"CHAPELTON DEVON","Chapelton (Devon) Rail Station","\N","CPN","CHAPLTN","37f7455b-4098-4135-beb4-f6cd2b26517e",NULL,NULL
571,"CHAPPEL & WAKES COLNE","Chappel & Wakes Colne Rail Station","WAKES COLNE","CWC","CHPWKSC","5ab01ee3-fd3a-4fbe-9b8e-a0ff83d1d089",NULL,NULL
572,"CHARING","Charing (Kent) Rail Station","\N","CHG","CRNG","d91a38a1-f0de-4441-ae13-e7ba64ddf665",NULL,NULL
574,"CHARING CROSS LONDON","London Charing Cross Rail Station","CHARING CROSS","CHX","CHRX","e9e6f837-932f-43f5-8601-5c12f71a47c7",NULL,NULL
575,"CHARLBURY","Charlbury Rail Station","\N","CBY","CHBURY","6dd5ab3b-4175-4bcf-8bfc-9fd8422930ca",NULL,NULL
576,"CHARLEVILLE","\N","\N","CHJ","CATZCHJ","",NULL,NULL
577,"CHARLTON","Charlton Rail Station","\N","CTN","CRLN","90fc9f47-189b-48b8-ab65-b4ffe60e15ee",NULL,NULL
579,"CHASSEN ROAD","Chassen Road Rail Station","\N","CSR","CHASNRD","86853c62-10be-406a-930b-69434437c7a9",NULL,NULL
580,"CHATELHERAULT","Chatelherault Rail Station","\N","CTE","CHTLRT","ad4557c0-4469-486c-b46d-36c4563fe999",NULL,NULL
581,"CHATHAM","Chatham Rail Station","\N","CTM","CHATHAM","5d30d3a1-95ca-4a04-a08b-4c18faf969cc",NULL,NULL
583,"CHEADLE HULME","Cheadle Hulme Rail Station","\N","CHU","CHDH","03e739fc-5e0e-4ced-a94d-4203b87f2cd2",NULL,NULL
584,"CHEAM","Cheam Rail Station","\N","CHE","CHEAM","29657b0b-a9c0-445c-8357-54cf2de2dcfa",NULL,NULL
586,"CHELFORD","Chelford Rail Station","\N","CEL","CHELFD","0547da51-821b-4418-b589-6c3c8ea86096",NULL,NULL
587,"CHELMSFORD","Chelmsford Rail Station","\N","CHM","CHLMSFD","fbb449c5-962c-4bd9-8287-50e3a08910df",NULL,NULL
